Question	Potentially_Pejorative
黑人当了百余年奴隶，女巫被烧了百余年，同性恋当了几百年病人，奴隶主剥了几百年人皮，人类几万年来赤身裸体，所以？ 大清统治了几百年中国，大清呢？日不落主导了几十年的国际局势，那他们的太阳怎么还是落了？	Potentially
别开玩笑了 打架就是打架 摸哪打哪 你打过架没有 东北人打架都是掏刀子的 无差别攻击 要不怎么混？	Potentially
诶？不是据说，美国黑命贵，	Potentially
说有优越感我会信，斤斤计较？是认真的嘛，向来只有上海人背负小气的名声，宁是管中窥豹呢？	Potentially
男人不奋斗那要怎么着，都是不小的人了，儿子都上大学了，有什么矛盾不能商量？婚内出轨什么概念？现在女权真可怕	Potentially
你说为什么白人会歧视黑人呢？不否认黑人有精英也不否认白人有渣滓，但是按比例来看还是黑人多一点	Potentially
奇怪了 在美国，你是在富人社区遇到抢劫的概率高还是贫民窟遇到抢劫概率高？ 在中国，一个单身女性半夜敢走在北京的大街上，敢走在工地的路上吗？	Potentially
看不懂？这叫地图炮吗？讨论的是朝鲜人，跟汉族有什么关系？没事抖什么机灵？按照你的逻辑我可以扯的更远，是不是贩卖黑人的白人要死绝，是不是日本人要绝种？	Potentially
中国古代的昆仑奴也是矮黑人？	Potentially
你们说，黑东北的是不是忽悠咱们东北年青人去南方为房地产接盘，或者为资本剥削?	Potentially
是吗？女生都这样？为什么我身边的女性朋友和我的四任女友都没人这样？你倒是可以不用找男朋友，他们都是钢铁直男，真的	Potentially
局之外：种族歧视，无解？	Potentially
微博女拳倒是把男的也休产假给写进法律里去啊，现在除了恶心人还能做什么？	Potentially
总说别人黑你们东北人，请问东北人的形象是谁败坏的？是别人在外面扮成东北人打架了，还是别人在冒充东北人犯浑了，亦或者全国人民最开始就对东北人有偏见？还不是东北人自己败坏的东北人名声	Potentially
歧视亚裔怎么了？歧视亚裔也是所谓政治正确的一部分	Potentially
你当现在喊着“新疆人都是小偷”的人少吗？	Potentially
北京面交怎么就全是骗子了？北京的卖家就不能面交？	Potentially
如果二战往他们头上扔原子弹得是中国你试试？这几年少点了，十几年前美军强奸少女得案例还少？	Potentially
为什么？？不应该在b站歧视黑人才能引流吗	Potentially
我歧视黑人，怎么啦？	Potentially
是种族正视，允许他们说黄人jj短，就不许说黑人智商低了，凭什么，黄人天生就该被屠杀？是低等人？	Potentially
兄弟，我说的就是个嫩妹，见面那会她20[大笑]，人家沾过的男人比我吃过的大米都多 换你你不恶心？	Potentially
上海小男人会不会有点小气？	Potentially
转移什么话题了？香港暴徒打人还不让人说了？	Potentially
香港不说粤语会被人歧视吗？	Potentially
她反省自己就应该被原谅？那当初干嘛去和有夫之妇约炮？你让那个男的老婆怎么想？现在小三也可以洗地了，真恶心	Potentially
犯罪率是抓了才算的,美国警察专抓黑人,犯罪率能不高吗？	Potentially
夸张了吧，白人不是歧视黄种人，怎么还会主动跑去黄种人家里？	Potentially
别女人女人男人男人的，你既然知道男人家暴和你没关系，家庭妇女和我的职业前途就得挂钩了？	Potentially
高度自治权就是歧视同胞？人家老外说的没错啊，为啥中国人去香港还要港澳通行证，北京是首都是政治中心吧，也没听说过要北京通行证，所以这条规定就是歧视，还解释，解释啥，你的歪理？？？	Potentially
别说别人歧视，中国自己的某些做法简直就说求歧视，收了20多年的洋垃圾，人家不歧视中国歧视谁？	Potentially
美国人歧视华人、中国人歧视河南人，这是客观存在的事实，不是你觉得自不自豪的事，您说出日本人杀中国人的时候也是那么自豪吗？	Potentially
难道找个黑人老公就是媚黑，找个外国对象就是崇洋媚外？？？	Potentially
就算洋垃圾不来伤害女性，国男自己对女性做的恶还少？	Potentially
看了你的图片，我决定让网络暴力喷洒我一下：不吃肉还算男人？	Potentially
怎么这游戏连个母的都没有是不是歧视女性？	Potentially
我有说过“非洲裔美国人”没有受到歧视吗？	Potentially
“嫩球大了”是河南人？	Potentially
你说大农村就大农村了？天津之前落后几年就随便什么人都踩两脚？还过气有本事你上报中央取消给广州啊？广东比比赚钱还好说，比教育？广东的教育水平能跟天津比？义务教育达到100%了吗？高等教育的百分比有多少？	Potentially
怪上海的小市民也是无语了，深圳，北京房价难道比上海低么？超高房价的始作俑者就是政策，要怪就怪政策制定者，说这政策伤天害理不为过	Potentially
问题在于真正的黑人犯罪率也没离谱到什么程度啊？	Potentially
黑蜀黍哪次都是这个德行，打着不满旗号打砸抢烧，平时黑人犯罪率也极高，单亲七成，喜欢欺负亚裔，你还同情黑人吗？	Potentially
为啥有的拉丁裔算黑人有的拉丁裔算白人？,作为受害者就算黑人作为警察就算白人？,美国警察各种族的都有，白也有黑也有，劳模也有，亚裔也有，你要说他们最终都变成种族歧视黑人也是有意思，大概遇到黑人罪犯太多了，比例太高了，不这么警惕的估计都死了，	Potentially
看不起中国人，谁给的勇气？是因为子弟兵在汉城呆的时间过短所致？	Potentially
底层的白人依靠警察来保护，底层的黑人沦为牺牲品…为什么不是反过来？	Potentially
那男同的艾滋谁传染的？	Potentially
美国黑人犯罪率高说不得 怎么到咱这也搞这套？	Potentially
中国人有几个不歧视黑人？	Potentially
外省人吃的惯清淡的口味？我一直以为广东以外都是重口味的，没有地域歧视，因为我遇到的外地人十有九都偏重口味，包括我的江浙朋友，他们不算很重，但是偏重	Potentially
正常的男人是你这样的，但是也有傻大叉只看美貌，不然你看社会上有那种很漂亮品性很差又一无是处的美女单身的吗？美女再差也是被男人挑选了[捂脸][捂脸][捂脸]	Potentially
哦不喜欢林书豪就是歧视黄种人？你咋这么容易被歧视呢？跪久了站不起来了？	Potentially
大约一年多前吧，我那时天天翻墙，喜欢谷歌翻译看欧美日韩的新闻和论坛（谷歌的英文翻译还是比较准的，日语韩语的翻译就比较奇葩，但大致能看明白），结果在雅虎日本看到日本网友都在声讨澳大利亚种族歧视，要抵制澳大利亚旅游，所以你说呢？	Potentially
你是有多恨女性……你没有妈妈奶奶吗？？你未来也许会有一个女儿呢？？对中国女人被歧视这么幸灾乐祸，原因竟然是6亿分之几的女孩在这个问题下面没有力挺han？？？	Potentially
歧视客家人吗，难道只有白话才配叫广东话？深圳客家人和潮汕人非常多	Potentially
外省对浙江的歧视？ 有没有搞错…	Potentially
就白人那种肤色，白得跟廉价石灰墙似的，还带渣子（雀斑），自己看都不恶心么？中国人自古喜欢的白就是“肤如凝脂”，	Potentially
没必要，也洗不白，河南人偷井盖，山西都是人贩子，北京人是优越狗随随便便哪一条是人说的话？	Potentially
同感，现在的男人都这样了吗？吓人	Potentially
哈哈哈，北京人民也困苦到偷井盖啦？	Potentially
现在知道换位思考了？白种人歧视黄种人的时候你可有站出来让他们换位思考？	Potentially
华人也配歧视黑人？黑人公开模仿小眼睛，唱打劫中国人的歌，他们是爷，	Potentially
河南人偷井盖是什么？	Potentially
别看地摊文学YY了，平常接触过几个巴基斯坦人?我保证你接触多了巴基斯坦人会觉得恶心，比黑人都不如，根本不是网上传说的那样友好	Potentially
你以后不会结婚了吧，或者会找一个女性艾滋患者结婚并且不要孩子吧？	Potentially
我最近评论了一个讲泫雅的微博，我对她没什么感觉，博主的标题大概就是韩国女星都有暴露癖吗？	Potentially
歧视黑人会被抓吗？如果不会……算了，	Potentially
觉得黑人难看就是种族歧视了？答主你这张配图真的很恶心,强行跟种族歧视搭边让人怜悯？	Potentially
你结论是啥?华人被歧视是因为母国太强了[捂脸]，那真是对不起了，我作为中国人给受歧视亚裔道歉，如果可以，我甚至愿意在其坟前三鞠躬表达歉意[耶]	Potentially
尊重是互相的，你一直呼吁国人不要歧视黑人，你敢不敢呼吁黑人首先管好自己，不要欺负别的种族呢？既然他们做不到，为什么，	Potentially
黑人双标不对，白人歧视也不对，到底什么才是对的？	Potentially
所以你也认为在河南抢井盖不算抢对不对？	Potentially
然而高考名额分配那么恶心，您好歹在安徽干活，不要这么恶心我们安徽人好吧？	Potentially
为什么要管日本人他们怎么看我们・_・?,你觉得美国会真的在乎别的国家说他们霸权主义，言行不一吗?,日本真的很在乎其他亚洲国家diss他们虚伪至极，篡改历史吗?	Potentially
种族歧视的国家黑人地位高？	Potentially
有，朋友去西安被歧视了：四川人都是矮子吧？	Potentially
排华法案的制定的原因是什么？为什么只排华，不排黑人，爱尔兰人呢？	Potentially
凭良心讲上海排外吗？[好奇]	Potentially
问题是新增艾滋男性占了十之八九，难道男人喜欢和黑人 ？	Potentially
中国女生同样也是被歧视的对象，而且男生歧视了还能打回去（参考热评答案），女生歧视了最多骂回去甚至不敢说话，女生不是不想打回去，但体力原因被打的可能性更大[捂脸]所以，大家都是同胞，被种族歧视已经很惨了，还要加一层性别歧视吗？	Potentially
